frame.number,frame.time_relative,_ws.col.Protocol,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
"1088","45.929989000","TCP","6","34.203.91.157","192.168.68.126","443","55587",,
"1089","45.929990000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55583",,
"1090","45.929992000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55587",,
"1091","45.930226000","TCP","6","192.168.68.126","34.203.91.157","55579","443",,
"1092","45.930227000","TCP","6","192.168.68.126","34.203.91.157","55583","443",,
"1093","45.930227000","TCP","6","192.168.68.126","34.203.91.157","55587","443",,
"1094","46.230157000","DNS","17","192.168.68.126","71.10.216.1",,,"63143","53"
"1095","46.232244000","TCP","6","192.168.68.126","54.148.71.228","55913","443",,
"1096","46.270068000","DNS","17","71.10.216.1","192.168.68.126",,,"53","63143"
"1097","46.327487000","TCP","6","54.148.71.228","192.168.68.126","443","55913",,
"1098","46.327665000","TCP","6","192.168.68.126","54.148.71.228","55913","443",,
"1099","46.329300000","TLSv1","6","192.168.68.126","54.148.71.228","55913","443",,
"1100","46.422461000","TCP","6","54.148.71.228","192.168.68.126","443","55913",,
"1101","46.424443000","TLSv1.2","6","54.148.71.228","192.168.68.126","443","55913",,
"1102","46.424449000","TLSv1.2","6","54.148.71.228","192.168.68.126","443","55913",,
"1103","46.424451000","TLSv1.2","6","54.148.71.228","192.168.68.126","443","55913",,
"1104","46.424608000","TCP","6","192.168.68.126","54.148.71.228","55913","443",,
"1105","46.424609000","TCP","6","192.168.68.126","54.148.71.228","55913","443",,
"1106","46.438411000","TLSv1.2","6","192.168.68.126","54.148.71.228","55913","443",,
"1107","46.544680000","TLSv1.2","6","54.148.71.228","192.168.68.126","443","55913",,
"1108","46.544844000","TCP","6","192.168.68.126","54.148.71.228","55913","443",,
"1109","46.546126000","TLSv1.2","6","192.168.68.126","54.148.71.228","55913","443",,
"1110","46.640863000","ARP",,,,,,,
"1111","46.649790000","TLSv1.2","6","54.148.71.228","192.168.68.126","443","55913",,
"1112","46.649905000","TCP","6","192.168.68.126","54.148.71.228","55913","443",,
"1113","46.655413000","DNS","17","192.168.68.126","71.10.216.1",,,"59405","53"
"1114","46.694686000","DNS","17","71.10.216.1","192.168.68.126",,,"53","59405"
"1115","46.697152000","DNS","17","192.168.68.126","71.10.216.1",,,"59186","53"
"1116","46.697239000","DNS","17","192.168.68.126","71.10.216.1",,,"57494","53"
"1117","46.698466000","DNS","17","192.168.68.126","71.10.216.1",,,"52499","53"
"1118","46.699520000","DNS","17","192.168.68.126","71.10.216.1",,,"51800","53"
"1119","46.699594000","DNS","17","192.168.68.126","71.10.216.1",,,"51841","53"
"1120","46.699729000","DNS","17","192.168.68.126","71.10.216.1",,,"51466","53"
"1121","46.734022000","DNS","17","71.10.216.1","192.168.68.126",,,"53","59186"
"1122","46.734026000","DNS","17","71.10.216.1","192.168.68.126",,,"53","57494"
"1123","46.734027000","DNS","17","71.10.216.1","192.168.68.126",,,"53","51800"
"1124","46.734027000","DNS","17","71.10.216.1","192.168.68.126",,,"53","52499"
"1125","46.734028000","DNS","17","71.10.216.1","192.168.68.126",,,"53","51841"
"1126","46.734028000","DNS","17","71.10.216.1","192.168.68.126",,,"53","51466"
"1127","46.734106000","ICMP","1","192.168.68.126","71.10.216.1",,,"53","51466"
"1128","46.845599000","MDNS","17","192.168.68.118","224.0.0.251",,,"5353","5353"
"1129","46.845867000","MDNS",,,,,,"5353","5353"
"1130","47.008919000","TLSv1.2","6","192.168.68.126","34.203.91.157","55592","443",,
"1131","47.009064000","TLSv1.2","6","192.168.68.126","34.203.91.157","55602","443",,
"1132","47.058416000","TCP","6","34.203.91.157","192.168.68.126","443","55592",,
"1133","47.058423000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55592",,
"1134","47.058424000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55602",,
"1135","47.058573000","TCP","6","192.168.68.126","34.203.91.157","55592","443",,
"1136","47.058573000","TCP","6","192.168.68.126","34.203.91.157","55602","443",,
"1137","47.654891000","TLSv1.2","6","192.168.68.126","35.186.224.47","55624","443",,
"1138","47.664908000","ARP",,,,,,,
"1139","47.696964000","TCP","6","35.186.224.47","192.168.68.126","443","55624",,
"1140","47.711776000","TLSv1.2","6","35.186.224.47","192.168.68.126","443","55624",,
"1141","47.711882000","TCP","6","192.168.68.126","35.186.224.47","55624","443",,
"1142","47.869678000","ARP",,,,,,,
"1143","47.869683000","MDNS","17","192.168.68.118","224.0.0.251",,,"5353","5353"
"1144","47.989325000","TLSv1.2","6","192.168.68.126","52.114.159.143","55626","443",,
"1145","48.072787000","TLSv1.2","6","52.114.159.143","192.168.68.126","443","55626",,
"1146","48.072963000","TCP","6","192.168.68.126","52.114.159.143","55626","443",,
"1147","48.587069000","ARP",,,,,,,
"1148","48.682410000","DNS","17","192.168.68.126","71.10.216.1",,,"54232","53"
"1149","48.683551000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1150","48.721775000","DNS","17","71.10.216.1","192.168.68.126",,,"53","54232"
"1151","48.731395000","TCP","6","40.97.152.82","192.168.68.126","443","55914",,
"1152","48.731562000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1153","48.731966000","TLSv1","6","192.168.68.126","40.97.152.82","55914","443",,
"1154","48.733048000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"1155","48.733187000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"1156","48.782035000","TCP","6","35.173.87.46","192.168.68.126","443","55894",,
"1157","48.782043000","TCP","6","40.97.152.82","192.168.68.126","443","55914",,
"1158","48.782045000","TCP","6","40.97.152.82","192.168.68.126","443","55914",,
"1159","48.782048000","TCP","6","40.97.152.82","192.168.68.126","443","55914",,
"1160","48.782050000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1161","48.782052000","TLSv1.2","6","35.173.87.46","192.168.68.126","443","55894",,
"1162","48.782305000","TCP","6","192.168.68.126","35.173.87.46","55894","443",,
"1163","48.782306000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1164","48.782306000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1165","48.782448000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1166","48.789212000","TLSv1.2","6","192.168.68.126","40.97.152.82","55914","443",,
"1167","48.836346000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1168","48.836427000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1169","48.837498000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1170","48.837498000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1171","48.837499000","TLSv1.2","6","192.168.68.126","40.97.152.82","55914","443",,
"1172","48.837774000","TLSv1.2","6","192.168.68.126","40.97.152.82","55914","443",,
"1173","48.881692000","TCP","6","40.97.152.82","192.168.68.126","443","55914",,
"1174","48.911401000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1175","48.911434000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1176","48.911435000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1177","48.911435000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1178","48.911436000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1179","48.911437000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1180","48.911437000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1181","48.911438000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1182","48.911439000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1183","48.911440000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1184","48.911441000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1185","48.911442000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1186","48.911442000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1187","48.911443000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1188","48.911444000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1189","48.911444000","TLSv1.2","6","40.97.124.34","192.168.68.126","443","55576",,
"1190","48.911445000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1191","48.911445000","TLSv1.2","6","40.97.124.34","192.168.68.126","443","55576",,
"1192","48.911446000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1193","48.911446000","TLSv1.2","6","40.97.124.34","192.168.68.126","443","55576",,
"1194","48.911447000","TLSv1.2","6","40.97.124.34","192.168.68.126","443","55576",,
"1195","48.911447000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1196","48.911448000","TLSv1.2","6","40.97.124.34","192.168.68.126","443","55576",,
"1197","48.911449000","TLSv1.2","6","40.97.124.34","192.168.68.126","443","55576",,
"1198","48.911449000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1199","48.911450000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1200","48.911450000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1201","48.911451000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1202","48.911451000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1203","48.911452000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1204","48.911453000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1205","48.911561000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1206","48.911562000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1207","48.911562000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1208","48.911563000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1209","48.911563000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1210","48.911564000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1211","48.911564000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1212","48.911565000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1213","48.911697000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1214","48.911697000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1215","48.911697000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1216","48.911697000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1217","48.911697000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1218","48.911697000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1219","48.911698000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1220","48.911708000","TCP","6","192.168.68.126","40.97.124.34","55576","443",,
"1221","48.911708000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1222","48.911712000","TCP","6","192.168.68.126","40.97.124.34","55576","443",,
"1223","48.911716000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1224","48.911758000","TCP","6","192.168.68.126","40.97.124.34","55576","443",,
"1225","48.911758000","TCP","6","192.168.68.126","40.97.124.34","55576","443",,
"1226","48.911758000","TCP","6","192.168.68.126","40.97.124.34","55576","443",,
"1227","48.911758000","TCP","6","192.168.68.126","40.97.124.34","55576","443",,
"1228","48.911759000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1229","48.911759000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1230","48.911759000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1231","48.911826000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1232","48.911826000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1233","48.911826000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1234","48.911826000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1235","48.911827000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1236","48.912060000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1237","48.912064000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1238","48.912064000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1239","48.912065000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1240","48.912066000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1241","48.912066000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1242","48.912067000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1243","48.912067000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1244","48.912068000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1245","48.912069000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1246","48.912069000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1247","48.912070000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1248","48.912070000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1249","48.912071000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1250","48.912072000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1251","48.912146000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1252","48.912146000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1253","48.912146000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1254","48.912146000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1255","48.912146000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1256","48.912146000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1257","48.912147000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1258","48.912269000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1259","48.912269000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1260","48.912269000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1261","48.912270000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1262","48.912270000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1263","48.912270000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1264","48.912270000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1265","48.912270000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1266","48.913003000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1267","48.913007000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1268","48.913007000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1269","48.913008000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1270","48.913008000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1271","48.913009000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1272","48.913010000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1273","48.913010000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1274","48.913011000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1275","48.913011000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1276","48.913012000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1277","48.913084000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1278","48.913084000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1279","48.913085000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1280","48.913085000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1281","48.913085000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1282","48.913085000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1283","48.913115000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1284","48.913116000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1285","48.913116000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1286","48.913116000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1287","48.913116000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1288","48.913917000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1289","48.913919000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1290","48.913919000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1291","48.913920000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1292","48.913920000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1293","48.913958000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1294","48.913988000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1295","48.913989000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1296","48.913989000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1297","48.913989000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1298","48.915041000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1299","48.915044000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1300","48.915045000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1301","48.915045000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1302","48.915046000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1303","48.915047000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1304","48.915047000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1305","48.915048000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1306","48.915048000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1307","48.915049000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1308","48.915050000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1309","48.915259000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1310","48.915260000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1311","48.915260000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1312","48.915260000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1313","48.915260000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1314","48.915260000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1315","48.915260000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1316","48.915260000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1317","48.915260000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1318","48.915261000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1319","48.915261000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1320","48.915807000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1321","48.915808000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1322","48.915809000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1323","48.915809000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1324","48.915810000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1325","48.915810000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1326","48.915852000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1327","48.915852000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1328","48.915853000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1329","48.915853000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1330","48.915853000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1331","48.915889000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1332","48.920070000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1333","48.920074000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1334","48.920074000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1335","48.920075000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1336","48.920076000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1337","48.920076000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1338","48.920077000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1339","48.920077000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1340","48.920078000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1341","48.920079000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1342","48.920079000","TLSv1.2","6","40.97.152.82","192.168.68.126","443","55914",,
"1343","48.920170000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1344","48.920171000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1345","48.920171000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1346","48.920171000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1347","48.920171000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1348","48.920171000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1349","48.920171000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1350","48.920171000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1351","48.920171000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1352","48.920172000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1353","48.920172000","TCP","6","192.168.68.126","40.97.152.82","55914","443",,
"1354","49.098565000","ARP",,,,,,,
"1355","49.205085000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"1356","49.205221000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"1357","49.785443000","TLSv1.2","6","192.168.68.126","64.233.177.95","55883","443",,
"1358","49.785612000","TLSv1.2","6","192.168.68.126","64.233.177.95","55883","443",,
"1359","49.822273000","TCP","6","64.233.177.95","192.168.68.126","443","55883",,
"1360","49.822282000","TCP","6","64.233.177.95","192.168.68.126","443","55883",,
"1361","49.822510000","TCP","6","192.168.68.126","64.233.177.95","55883","443",,
"1362","50.058652000","SSDP","17","192.168.68.126","239.255.255.250",,,"63446","1900"
"1363","50.059668000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"1364","50.059896000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"1365","50.113980000","TCP","6","35.173.87.46","192.168.68.126","443","55894",,
"1366","50.113983000","TLSv1.2","6","35.173.87.46","192.168.68.126","443","55894",,
"1367","50.114051000","TCP","6","192.168.68.126","35.173.87.46","55894","443",,
"1368","50.122941000","MDNS","17","192.168.68.122","224.0.0.251",,,"5353","5353"
"1369","50.174673000","UDP","17","192.168.68.110","192.168.68.126",,,"34299","63446"
"1370","50.174677000","UDP","17","192.168.68.110","192.168.68.126",,,"34299","63446"
"1371","50.225932000","MDNS","17","192.168.68.135","224.0.0.251",,,"5353","5353"
"1372","50.327283000","ARP",,,,,,,
"1373","50.328693000","UDP","17","192.168.68.110","192.168.68.126",,,"34299","63446"
"1374","50.328702000","UDP","17","192.168.68.110","192.168.68.126",,,"34299","63446"
"1375","51.058919000","SSDP","17","192.168.68.126","239.255.255.250",,,"63446","1900"
"1376","51.108710000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"1377","51.108788000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"1378","51.151094000","UDP","17","192.168.68.110","192.168.68.126",,,"36337","63446"
"1379","51.151098000","UDP","17","192.168.68.110","192.168.68.126",,,"36337","63446"
"1380","51.351057000","ARP",,,,,,,
"1381","51.351458000","UDP","17","192.168.68.110","192.168.68.126",,,"36337","63446"
"1382","51.351463000","UDP","17","192.168.68.110","192.168.68.126",,,"36337","63446"
"1383","51.556052000","ARP",,,,,,,
"1384","51.867478000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"1385","51.867553000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"1386","52.060087000","SSDP","17","192.168.68.126","239.255.255.250",,,"63446","1900"
"1387","52.071178000","UDP","17","192.168.68.110","192.168.68.126",,,"46666","63446"
"1388","52.071185000","UDP","17","192.168.68.110","192.168.68.126",,,"46666","63446"
"1389","52.271812000","UDP","17","192.168.68.110","192.168.68.126",,,"46666","63446"
"1390","52.271815000","UDP","17","192.168.68.110","192.168.68.126",,,"46666","63446"
"1391","52.375197000","ARP",,,,,,,
"1392","52.580957000","ARP",,,,,,,
"1393","52.887480000","ARP",,,,,,,
"1394","52.950152000","TLSv1.2","6","192.168.68.126","52.114.142.205","55912","443",,
"1395","52.950176000","TLSv1.2","6","192.168.68.126","52.114.142.205","55912","443",,
"1396","52.950205000","TLSv1.2","6","192.168.68.126","52.114.142.205","55912","443",,
"1397","52.996986000","TCP","6","52.114.142.205","192.168.68.126","443","55912",,
"1398","52.996990000","TLSv1.2","6","52.114.142.205","192.168.68.126","443","55912",,
"1399","52.996991000","TLSv1.2","6","52.114.142.205","192.168.68.126","443","55912",,
"1400","52.997066000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1401","52.997066000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1402","53.061177000","SSDP","17","192.168.68.126","239.255.255.250",,,"63446","1900"
"1403","53.095134000","UDP","17","192.168.68.110","192.168.68.126",,,"49534","63446"
"1404","53.095137000","UDP","17","192.168.68.110","192.168.68.126",,,"49534","63446"
"1405","53.138177000","TCP","6","52.114.159.143","192.168.68.126","443","55626",,
"1406","53.138182000","TCP","6","52.114.159.143","192.168.68.126","443","55626",,
"1407","53.138183000","TCP","6","52.114.159.143","192.168.68.126","443","55626",,
"1408","53.138281000","TCP","6","192.168.68.126","52.114.159.143","55626","443",,
"1409","53.138404000","TCP","6","192.168.68.126","52.114.159.143","55626","443",,
"1410","53.140536000","TCP","6","52.114.159.143","192.168.68.126","443","55626",,
"1411","53.140540000","TCP","6","52.114.159.143","192.168.68.126","443","55626",,
"1412","53.140541000","TCP","6","52.114.159.143","192.168.68.126","443","55626",,
"1413","53.140542000","TLSv1.2","6","52.114.159.143","192.168.68.126","443","55626",,
"1414","53.140657000","TCP","6","192.168.68.126","52.114.159.143","55626","443",,
"1415","53.140657000","TCP","6","192.168.68.126","52.114.159.143","55626","443",,
"1416","53.140807000","TCP","6","192.168.68.126","52.114.159.143","55626","443",,
"1417","53.146291000","TLSv1.2","6","192.168.68.126","52.114.159.143","55626","443",,
"1418","53.151964000","TLSv1.2","6","52.114.142.205","192.168.68.126","443","55912",,
"1419","53.152057000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1420","53.272746000","TCP","6","52.114.159.143","192.168.68.126","443","55626",,
"1421","53.296693000","UDP","17","192.168.68.110","192.168.68.126",,,"49534","63446"
"1422","53.298472000","UDP","17","192.168.68.110","192.168.68.126",,,"49534","63446"
"1423","53.604511000","ARP",,,,,,,
"1424","53.813183000","ARP",,,,,,,
"1425","53.813234000","ARP",,,,,,,
"1426","54.117049000","ARP",,,,,,,
"1427","54.615474000","TCP","6","192.168.68.126","52.177.165.30","54062","443",,
"1428","54.712792000","TCP","6","52.177.165.30","192.168.68.126","443","54062",,
"1429","54.712950000","TLSv1.2","6","192.168.68.126","52.177.165.30","54062","443",,
"1430","54.732248000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"1431","54.752384000","TLSv1.2","6","52.177.165.30","192.168.68.126","443","54062",,
"1432","54.752551000","TCP","6","192.168.68.126","52.177.165.30","54062","443",,
"1433","54.833262000","MDNS","17","192.168.68.130","224.0.0.251",,,"5353","5353"
"1434","55.017492000","TCP","6","192.168.68.126","162.159.128.233","55864","443",,
